symbol,openTime,openPrice,maxPrice,minPrice,closePrice,makeVolume,closeTime,makePrice,makeCount,buyVolume
ETHUSDT,2020-06-24 16:00:00,242.4,243.5,241.7,242.95,35318.64106,2020-06-24 16:59:59,8576993.8662916,11430,17817.76277
ETHUSDT,2020-06-24 17:00:00,242.93,243.21,242.14,242.87,22435.30694,2020-06-24 17:59:59,5443087.9274978,8243,9546.19924
ETHUSDT,2020-06-24 18:00:00,242.87,242.87,236.8,238.63,92621.22425,2020-06-24 18:59:59,22199726.6453588,27324,40130.1014
ETHUSDT,2020-06-24 19:00:00,238.62,239.85,238.03,238.06,44532.95442,2020-06-24 19:59:59,10641193.4334233,13845,20714.46523
ETHUSDT,2020-06-24 20:00:00,238.06,240.67,237.23,240.43,40442.29544,2020-06-24 20:59:59,9674264.1128788,11781,21084.70752
ETHUSDT,2020-06-24 21:00:00,240.42,240.98,238.41,238.63,35790.11027,2020-06-24 21:59:59,8580686.3027289,11088,17623.32792
ETHUSDT,2020-06-24 22:00:00,238.63,239.19,235.0,235.65,80755.76509,2020-06-24 22:59:59,19120162.5416156,21634,34163.186
ETHUSDT,2020-06-24 23:00:00,235.63,236.46,231.07,232.1,110924.75734,2020-06-24 23:59:59,25916561.7373963,30413,50247.1717
ETHUSDT,2020-06-25 00:00:00,232.1,234.35,231.32,233.9,49877.11205,2020-06-25 00:59:59,11634769.1170542,14588,28386.38823
ETHUSDT,2020-06-25 01:00:00,233.88,234.38,233.12,234.19,17277.63577,2020-06-25 01:59:59,4040081.9644307,7963,9196.15927
ETHUSDT,2020-06-25 02:00:00,234.19,235.07,233.8,233.99,25694.4612,2020-06-25 02:59:59,6024594.448988,8406,14666.61334
ETHUSDT,2020-06-25 03:00:00,234.0,235.21,233.43,233.82,17690.55992,2020-06-25 03:59:59,4147610.020245,7159,9728.93292
ETHUSDT,2020-06-25 04:00:00,233.81,235.17,233.5,235.05,14459.54793,2020-06-25 04:59:59,3391643.6588615,5836,8235.44307
ETHUSDT,2020-06-25 05:00:00,235.02,235.46,233.57,234.83,18248.56157,2020-06-25 05:59:59,4279977.358133,7245,8595.2397
ETHUSDT,2020-06-25 06:00:00,234.83,235.45,234.46,234.9,12267.26639,2020-06-25 06:59:59,2882092.3529672,4782,6245.73314
ETHUSDT,2020-06-25 07:00:00,234.89,235.77,234.12,234.58,22674.90759,2020-06-25 07:59:59,5329754.6219206,7473,11733.54716
ETHUSDT,2020-06-25 08:00:00,234.57,234.91,233.42,234.11,19613.89293,2020-06-25 08:59:59,4595495.3575488,7300,8466.0017
ETHUSDT,2020-06-25 09:00:00,234.16,235.39,234.07,234.24,15902.75024,2020-06-25 09:59:59,3731374.6024867,6266,8519.62915
ETHUSDT,2020-06-25 10:00:00,234.23,234.45,232.54,233.48,26859.53428,2020-06-25 10:59:59,6268395.7037392,8330,12004.91682
ETHUSDT,2020-06-25 11:00:00,233.47,233.54,227.56,229.67,108543.30778,2020-06-25 11:59:59,24947999.7817371,28253,49084.90541
ETHUSDT,2020-06-25 12:00:00,229.69,231.01,229.47,229.94,37044.74677,2020-06-25 12:59:59,8537304.3937563,10043,20721.73771
ETHUSDT,2020-06-25 13:00:00,229.94,232.37,229.47,231.9,35504.63873,2020-06-25 13:59:59,8215806.3738317,9333,18399.78424
ETHUSDT,2020-06-25 14:00:00,231.91,232.69,231.79,232.2,18773.95178,2020-06-25 14:59:59,4361271.6883018,6294,10106.19892
ETHUSDT,2020-06-25 15:00:00,232.2,232.46,230.58,231.31,25168.67133,2020-06-25 15:59:59,5823436.1985697,7388,11579.86236
ETHUSDT,2020-06-25 16:00:00,231.33,235.04,231.33,234.48,47706.73527,2020-06-25 16:59:59,11153016.7806756,12898,28326.54649
ETHUSDT,2020-06-25 17:00:00,234.48,234.73,233.65,233.83,19063.03336,2020-06-25 17:59:59,4464727.0744006,6405,9374.34495
ETHUSDT,2020-06-25 18:00:00,233.82,234.6,233.63,234.03,14735.66606,2020-06-25 18:59:59,3449987.9516001,5419,8513.69813
ETHUSDT,2020-06-25 19:00:00,234.01,235.38,233.54,234.41,22655.28902,2020-06-25 19:59:59,5312510.8674406,7243,12029.18005
ETHUSDT,2020-06-25 20:00:00,234.39,234.63,231.81,232.17,39386.01938,2020-06-25 20:59:59,9167637.78487,11291,18394.05555
ETHUSDT,2020-06-25 21:00:00,232.16,233.31,231.71,232.71,20152.359,2020-06-25 21:59:59,4689663.872169,7392,10980.71299
ETHUSDT,2020-06-25 22:00:00,232.71,234.81,232.71,233.96,27971.23551,2020-06-25 22:59:59,6545820.012573,8643,15094.43028
ETHUSDT,2020-06-25 23:00:00,233.97,234.36,233.1,233.72,16565.68729,2020-06-25 23:59:59,3872630.1785147,5853,9023.1604
ETHUSDT,2020-06-26 00:00:00,233.7,234.58,233.06,234.06,21693.39416,2020-06-26 00:59:59,5074238.2370526,7332,13330.5534
ETHUSDT,2020-06-26 01:00:00,234.06,234.22,233.17,233.67,15024.35876,2020-06-26 01:59:59,3510077.1179901,5435,7270.76273
ETHUSDT,2020-06-26 02:00:00,233.66,233.91,233.01,233.03,10323.33942,2020-06-26 02:59:59,2410276.3410337,4145,5640.3872
ETHUSDT,2020-06-26 03:00:00,233.03,233.89,232.46,233.75,14835.56858,2020-06-26 03:59:59,3460154.2002163,5111,7492.01664
ETHUSDT,2020-06-26 04:00:00,233.74,234.09,233.63,233.71,7721.98827,2020-06-26 04:59:59,1805924.4065775,4267,3676.50701
ETHUSDT,2020-06-26 05:00:00,233.71,234.87,233.66,234.17,11987.95718,2020-06-26 05:59:59,2808778.0314817,4659,8255.60789
ETHUSDT,2020-06-26 06:00:00,234.18,234.46,231.26,232.78,25924.21926,2020-06-26 06:59:59,6027291.8765759,8346,11243.11272
ETHUSDT,2020-06-26 07:00:00,232.79,232.89,232.21,232.5,10590.24912,2020-06-26 07:59:59,2463644.5469617,4677,5139.79424
ETHUSDT,2020-06-26 08:00:00,232.49,233.42,230.85,233.0,31031.80878,2020-06-26 08:59:59,7207735.0754822,9356,15933.11469
ETHUSDT,2020-06-26 09:00:00,232.99,233.61,232.73,232.93,13744.72796,2020-06-26 09:59:59,3204749.8686903,4815,7842.5945
ETHUSDT,2020-06-26 10:00:00,232.93,232.93,232.15,232.45,13256.04928,2020-06-26 10:59:59,3081514.3115413,4430,6891.67618
ETHUSDT,2020-06-26 11:00:00,232.44,232.53,231.52,232.32,19190.62849,2020-06-26 11:59:59,4451810.6003067,5473,6991.07816
ETHUSDT,2020-06-26 12:00:00,232.31,233.02,231.81,232.73,13789.34056,2020-06-26 12:59:59,3204830.3463143,5916,7687.41316
ETHUSDT,2020-06-26 13:00:00,232.73,232.95,231.24,231.71,23491.25383,2020-06-26 13:59:59,5450694.6186329,6982,9316.08828
ETHUSDT,2020-06-26 14:00:00,231.72,232.0,230.76,231.28,19765.61845,2020-06-26 14:59:59,4573629.3185149,6469,8181.46505
ETHUSDT,2020-06-26 15:00:00,231.28,231.3,228.3,229.2,85312.89109,2020-06-26 15:59:59,19569346.6722769,21315,41751.543
ETHUSDT,2020-06-26 16:00:00,229.21,230.67,228.76,229.72,29356.22466,2020-06-26 16:59:59,6745206.7407815,10393,14324.68532
ETHUSDT,2020-06-26 17:00:00,229.73,231.85,228.52,231.34,41686.51889,2020-06-26 17:59:59,9598980.5588982,12482,22928.96557
ETHUSDT,2020-06-26 18:00:00,231.34,232.38,231.07,231.46,30735.60307,2020-06-26 18:59:59,7119494.2755211,8931,14718.56585
ETHUSDT,2020-06-26 19:00:00,231.46,231.62,229.64,230.88,24275.88897,2020-06-26 19:59:59,5599728.2099593,8282,10422.79554
ETHUSDT,2020-06-26 20:00:00,230.88,232.05,230.85,231.57,27169.53651,2020-06-26 20:59:59,6288982.683867,8657,14454.47687
ETHUSDT,2020-06-26 21:00:00,231.58,231.98,230.01,230.06,23470.97251,2020-06-26 21:59:59,5422021.7209093,7316,10095.70746
ETHUSDT,2020-06-26 22:00:00,230.05,230.8,227.75,228.94,70703.45661,2020-06-26 22:59:59,16185375.9776198,18352,34347.82962
ETHUSDT,2020-06-26 23:00:00,228.95,231.51,228.8,230.04,45080.76811,2020-06-26 23:59:59,10381269.0458482,11953,26016.82819
ETHUSDT,2020-06-27 00:00:00,230.04,230.29,228.15,229.37,35908.54528,2020-06-27 00:59:59,8224413.4147584,9492,17042.19716
ETHUSDT,2020-06-27 01:00:00,229.37,230.3,229.17,229.66,13741.90778,2020-06-27 01:59:59,3157928.8942561,5208,8085.04718
ETHUSDT,2020-06-27 02:00:00,229.65,230.3,229.34,229.52,12427.02127,2020-06-27 02:59:59,2855628.8531494,4951,6359.12724
ETHUSDT,2020-06-27 03:00:00,229.54,230.23,229.23,230.14,13175.62738,2020-06-27 03:59:59,3027746.4395155,4858,7136.13413
ETHUSDT,2020-06-27 04:00:00,230.14,230.79,229.94,230.23,11542.60252,2020-06-27 04:59:59,2659242.1425787,4805,6496.16137
ETHUSDT,2020-06-27 05:00:00,230.23,231.59,230.23,230.45,9820.88239,2020-06-27 05:59:59,2268922.6850998,3915,4784.17784
ETHUSDT,2020-06-27 06:00:00,230.44,231.15,230.02,230.1,9280.11643,2020-06-27 06:59:59,2139515.7527983,3800,4984.35875
ETHUSDT,2020-06-27 07:00:00,230.1,230.44,229.42,229.64,10382.07925,2020-06-27 07:59:59,2386736.9842623,4031,6277.36514
ETHUSDT,2020-06-27 08:00:00,229.66,229.84,228.51,229.73,21870.46863,2020-06-27 08:59:59,5008934.5881768,8094,10539.53309
ETHUSDT,2020-06-27 09:00:00,229.74,230.06,228.59,229.56,13242.69114,2020-06-27 09:59:59,3035952.2847428,5147,6415.35561
ETHUSDT,2020-06-27 10:00:00,229.57,229.83,228.73,229.37,11003.44687,2020-06-27 10:59:59,2520418.5939024,4144,5096.80532
ETHUSDT,2020-06-27 11:00:00,229.36,230.36,228.88,229.64,13911.40082,2020-06-27 11:59:59,3195052.3779387,4648,7997.56921
ETHUSDT,2020-06-27 12:00:00,229.65,230.0,228.89,229.64,10548.23376,2020-06-27 12:59:59,2419920.2624512,4149,4799.94778
ETHUSDT,2020-06-27 13:00:00,229.67,229.92,229.13,229.85,7086.63132,2020-06-27 13:59:59,1626869.9214519,3766,3703.79743
ETHUSDT,2020-06-27 14:00:00,229.85,230.73,229.56,230.65,14110.60267,2020-06-27 14:59:59,3248259.9926012,5870,6317.93197
ETHUSDT,2020-06-27 15:00:00,230.63,230.78,230.0,230.52,11205.86665,2020-06-27 15:59:59,2581542.3102658,4189,6387.19386
ETHUSDT,2020-06-27 16:00:00,230.52,231.42,230.13,230.36,18885.60959,2020-06-27 16:59:59,4359824.6055964,5470,8289.26295
ETHUSDT,2020-06-27 17:00:00,230.37,230.45,229.35,229.58,10119.81509,2020-06-27 17:59:59,2327459.7608342,4551,3324.29815
ETHUSDT,2020-06-27 18:00:00,229.56,230.3,229.26,229.5,13599.28413,2020-06-27 18:59:59,3123637.3019864,5429,6268.703
ETHUSDT,2020-06-27 19:00:00,229.48,230.21,229.0,229.59,15656.31372,2020-06-27 19:59:59,3592772.3437709,5821,7092.25013
ETHUSDT,2020-06-27 20:00:00,229.59,230.05,229.18,229.74,9816.01134,2020-06-27 20:59:59,2253660.1943318,4293,4309.62688
ETHUSDT,2020-06-27 21:00:00,229.74,230.1,229.33,229.61,9804.43601,2020-06-27 21:59:59,2252312.6463938,4567,5026.64372
ETHUSDT,2020-06-27 22:00:00,229.6,229.72,228.14,228.96,24492.12498,2020-06-27 22:59:59,5609520.6347382,7158,10782.28649
ETHUSDT,2020-06-27 23:00:00,228.96,228.99,226.4,227.56,55910.94211,2020-06-27 23:59:59,12744326.9396744,13667,24847.4507
ETHUSDT,2020-06-28 00:00:00,227.55,228.0,224.3,225.93,86532.66301,2020-06-28 00:59:59,19557188.4697115,21857,37196.84999
ETHUSDT,2020-06-28 01:00:00,225.93,226.88,224.5,224.77,31897.05819,2020-06-28 01:59:59,7193084.0255125,10537,13150.58616
ETHUSDT,2020-06-28 02:00:00,224.78,225.7,224.22,225.07,17391.6553,2020-06-28 02:59:59,3913099.7043957,6673,9009.41752
ETHUSDT,2020-06-28 03:00:00,225.09,225.35,216.0,217.84,110196.88889,2020-06-28 03:59:59,24240857.2329005,30676,48902.22193
ETHUSDT,2020-06-28 04:00:00,217.81,220.14,216.62,218.9,68340.34499,2020-06-28 04:59:59,14935465.3032614,20388,35952.60637
ETHUSDT,2020-06-28 05:00:00,218.9,222.53,218.67,221.9,24010.5236,2020-06-28 05:59:59,5293076.9349582,10017,12666.89719
ETHUSDT,2020-06-28 06:00:00,221.91,222.05,219.54,219.63,25649.05557,2020-06-28 06:59:59,5669944.4712716,8776,10360.00722
ETHUSDT,2020-06-28 07:00:00,219.61,221.95,219.15,220.94,20668.546,2020-06-28 07:59:59,4561451.3629509,7164,10827.77457
ETHUSDT,2020-06-28 08:00:00,220.94,220.94,219.01,219.8,24612.80209,2020-06-28 08:59:59,5411839.4990639,8207,10891.52208
ETHUSDT,2020-06-28 09:00:00,219.8,220.24,218.87,219.32,17475.27884,2020-06-28 09:59:59,3833886.1268749,5257,10520.44037
ETHUSDT,2020-06-28 13:00:00,219.32,220.75,218.32,218.6,15270.33366,2020-06-28 13:59:59,3345495.6784864,3836,7740.3294
ETHUSDT,2020-06-28 14:00:00,218.6,221.19,218.6,220.57,21274.05217,2020-06-28 14:59:59,4681949.9614243,7188,11506.83608
ETHUSDT,2020-06-28 15:00:00,220.58,221.0,219.74,220.58,11072.15956,2020-06-28 15:59:59,2438777.5981227,4649,5295.79713
ETHUSDT,2020-06-28 16:00:00,220.58,222.2,219.95,221.66,27002.43096,2020-06-28 16:59:59,5970134.7335348,6499,15433.70662
ETHUSDT,2020-06-28 17:00:00,221.67,223.99,221.28,223.46,35542.03507,2020-06-28 17:59:59,7919858.0049114,10597,20666.52258
ETHUSDT,2020-06-28 18:00:00,223.44,223.84,222.69,222.73,18914.04874,2020-06-28 18:59:59,4223945.9645594,6318,8132.62823
ETHUSDT,2020-06-28 19:00:00,222.73,224.89,222.73,223.32,28509.3364,2020-06-28 19:59:59,6380687.5880228,8641,18058.30622
ETHUSDT,2020-06-28 20:00:00,223.32,223.84,222.05,223.04,21635.58824,2020-06-28 20:59:59,4823213.2779942,6629,11002.74309
ETHUSDT,2020-06-28 21:00:00,223.05,223.49,222.64,223.03,10645.32075,2020-06-28 21:59:59,2374724.0131424,4262,6038.68349
ETHUSDT,2020-06-28 22:00:00,223.04,226.66,223.04,226.16,42684.49396,2020-06-28 22:59:59,9612517.414108,13013,24455.17347
ETHUSDT,2020-06-28 23:00:00,226.18,226.45,225.12,226.15,18111.16003,2020-06-28 23:59:59,4088989.04932,6868,9251.19177
ETHUSDT,2020-06-29 00:00:00,226.17,227.96,225.8,226.17,39545.94066,2020-06-29 00:59:59,8972196.1376324,11589,20116.4163
ETHUSDT,2020-06-29 01:00:00,226.17,227.1,225.37,227.1,17769.52552,2020-06-29 01:59:59,4020114.9088087,6588,8822.17678
ETHUSDT,2020-06-29 02:00:00,227.04,227.22,226.58,227.03,12582.94379,2020-06-29 02:59:59,2855857.9968506,4699,5380.55036
ETHUSDT,2020-06-29 03:00:00,227.03,227.46,223.84,224.08,24577.25807,2020-06-29 03:59:59,5545305.7514517,8573,11040.46956
ETHUSDT,2020-06-29 04:00:00,224.09,225.81,224.0,225.04,17555.05831,2020-06-29 04:59:59,3946974.616717,6649,9927.92607
ETHUSDT,2020-06-29 05:00:00,225.07,225.76,224.54,225.21,6999.76602,2020-06-29 05:59:59,1576012.9919949,4115,3366.92357
ETHUSDT,2020-06-29 06:00:00,225.21,225.41,223.84,224.71,21783.79076,2020-06-29 06:59:59,4886453.5892731,6206,11883.44212
ETHUSDT,2020-06-29 07:00:00,224.72,225.24,223.9,224.93,11203.24521,2020-06-29 07:59:59,2514605.2370258,4345,6748.36231
ETHUSDT,2020-06-29 08:00:00,224.89,225.45,224.08,224.95,12201.724,2020-06-29 08:59:59,2741064.2398303,4923,6130.36082
ETHUSDT,2020-06-29 09:00:00,224.95,226.69,224.91,226.69,24702.44792,2020-06-29 09:59:59,5578023.6819964,7406,13558.03999
ETHUSDT,2020-06-29 10:00:00,226.7,226.86,225.17,225.47,15523.23438,2020-06-29 10:59:59,3505981.1986925,5400,6927.10034
ETHUSDT,2020-06-29 11:00:00,225.47,225.47,224.23,224.56,17159.44893,2020-06-29 11:59:59,3857468.0679919,5765,9020.49978
ETHUSDT,2020-06-29 12:00:00,224.56,225.22,224.11,224.92,17099.58394,2020-06-29 12:59:59,3841045.8492589,5334,7465.78557
ETHUSDT,2020-06-29 13:00:00,224.92,226.15,224.44,225.42,38395.12218,2020-06-29 13:59:59,8655527.9829796,9290,18766.26471
ETHUSDT,2020-06-29 14:00:00,225.43,225.44,223.21,223.39,41833.96688,2020-06-29 14:59:59,9378369.1711252,9102,21241.96099
ETHUSDT,2020-06-29 15:00:00,223.4,223.6,222.42,222.9,27923.049,2020-06-29 15:59:59,6229311.3023928,8289,11519.678
ETHUSDT,2020-06-29 16:00:00,222.89,223.16,221.26,223.05,34282.94904,2020-06-29 16:59:59,7621256.0849739,9643,13685.19067
ETHUSDT,2020-06-29 17:00:00,223.05,224.45,222.44,224.16,25388.96522,2020-06-29 17:59:59,5674054.7731912,8343,13874.8596
ETHUSDT,2020-06-29 18:00:00,224.14,224.3,222.94,223.41,14437.61217,2020-06-29 18:59:59,3225910.514329,5172,6918.15196
ETHUSDT,2020-06-29 19:00:00,223.4,223.75,222.62,223.67,15955.62416,2020-06-29 19:59:59,3559175.2991266,5949,7812.28227
ETHUSDT,2020-06-29 20:00:00,223.68,225.13,222.81,224.36,34033.57339,2020-06-29 20:59:59,7626210.1119135,9771,17610.18162
ETHUSDT,2020-06-29 21:00:00,224.36,224.48,221.72,222.49,39276.52557,2020-06-29 21:59:59,8747847.8717777,12124,17080.57402
ETHUSDT,2020-06-29 22:00:00,222.5,223.71,222.34,222.52,24711.31506,2020-06-29 22:59:59,5512525.4079807,7223,12807.59262
ETHUSDT,2020-06-29 23:00:00,222.53,224.31,222.5,223.96,21367.43635,2020-06-29 23:59:59,4775465.0322276,7314,13863.64826
ETHUSDT,2020-06-30 00:00:00,223.96,224.78,223.58,224.21,18185.95233,2020-06-30 00:59:59,4075720.1331833,6610,9997.38133
ETHUSDT,2020-06-30 01:00:00,224.19,226.51,223.99,226.43,30446.29997,2020-06-30 01:59:59,6870627.1157941,9069,16894.39241
ETHUSDT,2020-06-30 02:00:00,226.42,227.2,225.68,225.77,24524.42421,2020-06-30 02:59:59,5555199.2807717,7471,14026.04055
ETHUSDT,2020-06-30 03:00:00,225.79,226.41,225.75,226.06,8051.74376,2020-06-30 03:59:59,1820225.1582924,3834,4168.88209
ETHUSDT,2020-06-30 04:00:00,226.07,228.04,226.07,227.47,25885.43809,2020-06-30 04:59:59,5880468.1212608,8026,14306.68043
ETHUSDT,2020-06-30 05:00:00,227.47,229.09,227.47,228.36,25782.28262,2020-06-30 05:59:59,5892633.384322,8412,15425.64556
ETHUSDT,2020-06-30 06:00:00,228.36,229.96,227.66,227.84,45101.23172,2020-06-30 06:59:59,10321384.0131858,13372,24500.5841
ETHUSDT,2020-06-30 07:00:00,227.81,228.49,227.28,227.93,15645.57153,2020-06-30 07:59:59,3565037.4010694,5716,7820.09571
ETHUSDT,2020-06-30 08:00:00,227.98,228.7,227.39,227.62,14700.22721,2020-06-30 08:59:59,3351534.9776517,5422,6565.67675
ETHUSDT,2020-06-30 09:00:00,227.62,228.21,226.78,228.05,20042.93214,2020-06-30 09:59:59,4556895.3298026,6069,9810.78264
ETHUSDT,2020-06-30 10:00:00,228.06,228.18,227.21,227.73,12709.74487,2020-06-30 10:59:59,2892800.5895646,3863,6335.53426
ETHUSDT,2020-06-30 11:00:00,227.75,227.77,227.0,227.02,11425.72308,2020-06-30 11:59:59,2597167.977378,3708,4337.69806
ETHUSDT,2020-06-30 12:00:00,227.01,227.51,226.28,226.41,15807.79482,2020-06-30 12:59:59,3586930.8340576,5205,7288.73966
ETHUSDT,2020-06-30 13:00:00,226.42,226.84,225.84,226.06,16842.85213,2020-06-30 13:59:59,3810755.260546,5655,8068.74809
ETHUSDT,2020-06-30 14:00:00,226.06,227.29,225.95,227.29,18129.79021,2020-06-30 14:59:59,4110440.5504497,6086,10182.76893
ETHUSDT,2020-06-30 15:00:00,227.28,227.49,226.39,226.81,16782.79631,2020-06-30 15:59:59,3807299.2460062,6561,9918.90437
ETHUSDT,2020-06-30 16:00:00,226.82,226.83,226.0,226.11,11593.11095,2020-06-30 16:59:59,2624165.5058782,5344,4089.68803
ETHUSDT,2020-06-30 17:00:00,226.1,227.65,226.06,226.92,16905.49223,2020-06-30 17:59:59,3838759.6250446,6466,8619.01053
ETHUSDT,2020-06-30 18:00:00,226.92,227.51,226.76,227.26,12908.78363,2020-06-30 18:59:59,2932134.5492774,4626,6143.32454
ETHUSDT,2020-06-30 19:00:00,227.27,227.76,226.7,227.64,15197.8634,2020-06-30 19:59:59,3453899.8108009,5922,6438.90564
ETHUSDT,2020-06-30 20:00:00,227.62,227.67,224.08,224.85,37339.16699,2020-06-30 20:59:59,8419599.2955178,12202,15971.96615
ETHUSDT,2020-06-30 21:00:00,224.86,225.33,222.91,224.58,58310.80817,2020-06-30 21:59:59,13056345.3833194,15186,33401.55191
ETHUSDT,2020-06-30 22:00:00,224.6,226.69,224.43,226.39,27313.10907,2020-06-30 22:59:59,6161852.0031746,8530,13351.08043
ETHUSDT,2020-06-30 23:00:00,226.38,226.94,225.65,226.37,22766.18098,2020-06-30 23:59:59,5150387.2018832,7116,10726.24301
ETHUSDT,2020-07-01 00:00:00,226.37,226.49,225.28,226.03,13182.06867,2020-07-01 00:59:59,2977738.3574327,5726,6419.15459
ETHUSDT,2020-07-01 01:00:00,226.01,226.05,224.63,225.35,13549.52947,2020-07-01 01:59:59,3052616.4769803,5723,6608.53927
ETHUSDT,2020-07-01 02:00:00,225.35,225.75,224.83,225.07,9575.94927,2020-07-01 02:59:59,2156060.8494155,4117,3769.92236
ETHUSDT,2020-07-01 03:00:00,225.08,225.79,224.41,224.9,15432.14137,2020-07-01 03:59:59,3474067.6992583,5147,6414.17559
ETHUSDT,2020-07-01 04:00:00,224.9,225.82,224.71,225.59,7124.05574,2020-07-01 04:59:59,1605681.4393404,3299,4151.25728
ETHUSDT,2020-07-01 05:00:00,225.59,226.49,225.29,226.06,9786.79199,2020-07-01 05:59:59,2211088.157519,4117,5509.48305
ETHUSDT,2020-07-01 06:00:00,226.06,226.24,224.98,225.22,9176.13884,2020-07-01 06:59:59,2069875.0690937,3935,4007.47273
ETHUSDT,2020-07-01 07:00:00,225.18,226.1,225.13,225.6,8432.97823,2020-07-01 07:59:59,1904111.0841812,3587,4402.1186
ETHUSDT,2020-07-01 08:00:00,225.59,225.61,224.16,225.04,23266.27633,2020-07-01 08:59:59,5229504.4516536,7260,11774.56745
ETHUSDT,2020-07-01 09:00:00,225.05,225.33,224.36,224.97,8567.97693,2020-07-01 09:59:59,1926154.7622769,3699,4102.19385
ETHUSDT,2020-07-01 10:00:00,224.98,226.0,224.61,225.44,20358.43408,2020-07-01 10:59:59,4588774.9622668,6893,9462.6181
ETHUSDT,2020-07-01 11:00:00,225.46,225.84,224.3,225.44,13304.537,2020-07-01 11:59:59,2994556.6686702,5184,6843.42126
ETHUSDT,2020-07-01 12:00:00,225.45,226.0,225.36,225.62,13444.58195,2020-07-01 12:59:59,3034519.276289,5164,8272.0154
ETHUSDT,2020-07-01 13:00:00,225.63,226.0,225.32,225.51,10596.09069,2020-07-01 13:59:59,2392276.5775249,4434,5054.05696
ETHUSDT,2020-07-01 14:00:00,225.51,225.86,224.8,225.14,12513.51655,2020-07-01 14:59:59,2818889.550697,5235,6036.79811
ETHUSDT,2020-07-01 15:00:00,225.13,226.35,225.1,225.58,17505.09311,2020-07-01 15:59:59,3953903.2132679,5973,7875.93953
ETHUSDT,2020-07-01 16:00:00,225.58,228.91,225.56,227.87,47198.36125,2020-07-01 16:59:59,10749874.923701,15465,25663.61065
ETHUSDT,2020-07-01 17:00:00,227.86,228.53,227.4,227.61,22413.61184,2020-07-01 17:59:59,5110587.3200733,7127,10467.76232
ETHUSDT,2020-07-01 18:00:00,227.61,228.18,227.28,227.45,14189.78526,2020-07-01 18:59:59,3229738.1177801,5501,6695.08389
ETHUSDT,2020-07-01 19:00:00,227.44,227.67,226.73,227.66,16250.04295,2020-07-01 19:59:59,3690987.988299,5898,8063.24625
ETHUSDT,2020-07-01 20:00:00,227.66,227.72,226.8,227.7,13582.79168,2020-07-01 20:59:59,3087578.7857113,5372,6224.57858
ETHUSDT,2020-07-01 21:00:00,227.69,229.13,227.26,228.43,37350.29018,2020-07-01 21:59:59,8529720.5855769,11431,23453.00376
ETHUSDT,2020-07-01 22:00:00,228.44,229.24,228.27,228.59,24379.06704,2020-07-01 22:59:59,5577038.9671869,7893,13420.42131
ETHUSDT,2020-07-01 23:00:00,228.59,229.42,228.51,229.42,18875.46525,2020-07-01 23:59:59,4322164.7896352,7371,10623.68431
ETHUSDT,2020-07-02 00:00:00,229.42,231.98,228.7,231.5,69171.38722,2020-07-02 00:59:59,15966843.4016581,19090,35331.84676
ETHUSDT,2020-07-02 01:00:00,231.5,232.71,231.2,232.35,28958.92577,2020-07-02 01:59:59,6717361.1202118,9409,16028.39656
ETHUSDT,2020-07-02 02:00:00,232.37,232.51,231.44,231.69,18316.82662,2020-07-02 02:59:59,4249638.7197412,7112,10506.33223
ETHUSDT,2020-07-02 03:00:00,231.68,232.07,230.69,231.1,23835.95715,2020-07-02 03:59:59,5518057.5024857,6543,10057.24428
ETHUSDT,2020-07-02 04:00:00,231.1,232.2,230.97,231.32,20364.48165,2020-07-02 04:59:59,4718170.4000758,7097,9291.59837
ETHUSDT,2020-07-02 05:00:00,231.33,231.68,230.75,231.13,10641.67417,2020-07-02 05:59:59,2459390.0046172,4917,5085.89911
ETHUSDT,2020-07-02 06:00:00,231.12,231.43,230.29,230.91,12380.97865,2020-07-02 06:59:59,2857322.7527795,5536,5477.16374
ETHUSDT,2020-07-02 07:00:00,230.9,232.19,230.51,230.99,19885.43533,2020-07-02 07:59:59,4599878.012778,6851,9896.46348
ETHUSDT,2020-07-02 08:00:00,230.99,231.52,230.41,230.61,15013.48529,2020-07-02 08:59:59,3467511.186048,8290,6867.26224
ETHUSDT,2020-07-02 09:00:00,230.6,231.5,230.39,231.5,13260.53207,2020-07-02 09:59:59,3062945.1722732,6515,7078.52688
ETHUSDT,2020-07-02 10:00:00,231.5,232.01,230.97,231.07,17839.42296,2020-07-02 10:59:59,4131153.004661,6293,9060.7241
ETHUSDT,2020-07-02 11:00:00,231.07,231.4,230.81,231.06,8838.24635,2020-07-02 11:59:59,2042311.537628,4272,4626.15977
ETHUSDT,2020-07-02 12:00:00,231.04,231.45,230.85,231.06,7676.8647,2020-07-02 12:59:59,1774028.1730353,4709,3854.14259
ETHUSDT,2020-07-02 13:00:00,231.05,231.61,228.2,228.48,35566.64302,2020-07-02 13:59:59,8171220.7165067,11407,16504.56165
ETHUSDT,2020-07-02 14:00:00,228.49,229.09,227.63,228.53,31994.44636,2020-07-02 14:59:59,7307113.1696235,10908,16366.63319
ETHUSDT,2020-07-02 15:00:00,228.5,229.1,228.26,228.6,14479.00635,2020-07-02 15:59:59,3311858.1133981,6600,7753.06883
ETHUSDT,2020-07-02 16:00:00,228.63,229.32,227.83,229.01,27256.64715,2020-07-02 16:59:59,6229629.0554945,7826,10715.6318
ETHUSDT,2020-07-02 17:00:00,229.0,229.47,228.62,228.9,15631.48716,2020-07-02 17:59:59,3579697.8192523,6553,6962.42127
